country,year,co2
Turkey,1970,42.579
Turkey,1971,47.638
Turkey,1975,65.419
Turkey,1973,59.31
Turkey,1974,60.929
Turkey,1976,73.359
Turkey,1977,81.121
Turkey,1978,76.714
Turkey,1979,75.038
Turkey,1964,26.303
Turkey,1980,75.212
Turkey,1972,53.722
Turkey,1963,22.64
Turkey,1953,12.965
Turkey,1961,17.341
Turkey,1981,79.186
Turkey,1945,7.089
Turkey,1946,7.023
Turkey,1947,7.477
Turkey,1948,7.7
Turkey,1949,7.968
Turkey,1950,9.488
Turkey,1962,21.605
Turkey,1951,10.184
Turkey,1954,13.433
Turkey,1955,13.619
Turkey,1956,14.359
Turkey,1957,15.97
Turkey,1958,16.035
Turkey,1959,17.192
Turkey,1960,16.799
Turkey,1952,10.474
Turkey,1982,86.21
Turkey,2004,244.464
Turkey,1984,94.906
Turkey,2005,264.201
Turkey,2006,281.649
Turkey,2007,312.737
Turkey,2008,309.321
Turkey,2009,315.36
Turkey,2010,314.38
Turkey,2011,339.482
Turkey,1944,7.023
Turkey,2012,353.666
Turkey,2014,361.675
Turkey,2015,381.332
Turkey,2016,401.24
Turkey,2017,425.329
Turkey,2018,419.437
Turkey,2019,399.345
Turkey,2020,392.794
Turkey,2013,345.221
Turkey,1983,89.812
Turkey,2003,236.484
Turkey,2001,213.486
Turkey,1985,105.662
Turkey,1986,115.618
Turkey,1987,128.442
Turkey,1988,124.728
Turkey,1989,137.57
Turkey,1990,151.508
Turkey,1991,157.982
Turkey,2002,220.978
Turkey,1992,163.922
Turkey,1994,167.433
Turkey,1995,180.903
Turkey,1996,199.522
Turkey,1997,212.006
Turkey,1998,212.04
Turkey,1999,207.804
Turkey,2000,229.791
Turkey,1993,171.011
Turkey,1943,6.118
Turkey,1967,33.479
Turkey,1941,5.619
Turkey,1885,0.194
Turkey,1886,0.136
Turkey,1887,0.245
Turkey,1888,0.267
Turkey,1889,0.403
Turkey,1890,0.366
Turkey,1891,0.403
Turkey,1884,0.176
Turkey,1892,0.41
Turkey,1894,0.392
Turkey,1895,0.374
Turkey,1896,0.443
Turkey,1897,0.315
Turkey,1898,0.524
Turkey,1899,0.671
Turkey,1900,1.037
Turkey,1893,0.425
Turkey,1901,0.949
Turkey,1883,0.161
Turkey,1881,0.183
Turkey,1865,0.15
Turkey,1866,0.209
Turkey,1867,0.227
Turkey,1868,0.176
Turkey,1869,0.267
Turkey,1870,0.158
Turkey,1871,0.198
Turkey,1882,0.154
Turkey,1872,0.245
Turkey,1874,0.256
Turkey,1875,0.352
Turkey,1876,0.275
Turkey,1877,0.447
Turkey,1878,0.326
Turkey,1879,0.125
Turkey,1880,0.139
Turkey,1873,0.238
Turkey,1902,1.048
Turkey,1942,4.946
Turkey,1904,1.367
Turkey,1925,2.367
Turkey,1926,3.008
Turkey,1927,3.279
Turkey,1928,3.125
Turkey,1929,3.55
Turkey,1930,3.972
Turkey,1931,3.938
Turkey,1924,2.451
Turkey,1932,4.001
Turkey,1935,5.935
Turkey,1936,5.865
Turkey,1937,4.246
Turkey,1938,4.634
Turkey,1939,4.905
Turkey,1940,5.469
Turkey,1903,1.205
Turkey,1934,5.792
Turkey,1923,1.473
Turkey,1933,4.664
Turkey,1921,0.843
Turkey,1905,1.532
Turkey,1922,1.011
Turkey,1906,1.579
Turkey,1907,1.88
Turkey,1908,1.722
Turkey,1910,1.883
Turkey,1911,2.228
Turkey,1912,1.997
Turkey,1909,1.957
Turkey,1913,2.037
Turkey,1914,1.663
Turkey,1915,1.037
Turkey,1916,0.513
Turkey,1917,0.392
Turkey,1918,0.458
Turkey,1919,0.938
Turkey,1920,1.403
Turkmenistan,1958,10.993
Turkmenistan,1957,10.288
Turkmenistan,1956,9.394
Turkmenistan,1954,7.545
Turkmenistan,1952,6.54
Turkmenistan,1953,6.916
Turkmenistan,1959,11.561
Turkmenistan,1955,8.554
Turkmenistan,1960,12.043
Turkmenistan,1968,18.086
Turkmenistan,1962,13.082
Turkmenistan,1963,14.053
Turkmenistan,1964,14.967
Turkmenistan,1965,15.887
Turkmenistan,1966,16.785
Turkmenistan,1967,17.572
Turkmenistan,1969,18.851
Turkmenistan,1970,19.815
Turkmenistan,1951,6.108
Turkmenistan,1961,12.441
Turkmenistan,1950,5.644
Turkmenistan,1931,1.574
Turkmenistan,1948,4.467
Turkmenistan,1927,0.812
Turkmenistan,1928,0.888
Turkmenistan,1929,0.957
Turkmenistan,1930,1.309
Turkmenistan,1971,21.056
Turkmenistan,1932,1.77
Turkmenistan,1933,1.982
Turkmenistan,1934,2.394
Turkmenistan,1935,2.704
Turkmenistan,1936,3.094
Turkmenistan,1937,3.168
Turkmenistan,1938,3.345
Turkmenistan,1939,3.386
Turkmenistan,1940,4.059
Turkmenistan,1941,3.565
Turkmenistan,1942,1.962
Turkmenistan,1943,2.047
Turkmenistan,1944,2.969
Turkmenistan,1945,3.125
Turkmenistan,1946,3.5
Turkmenistan,1947,4.208
Turkmenistan,1949,5.074
Turkmenistan,1972,22.171
Turkmenistan,1991,32.717
Turkmenistan,1974,24.034
Turkmenistan,2001,38.0
Turkmenistan,2002,39.89
Turkmenistan,2003,44.521
Turkmenistan,2004,46.447
Turkmenistan,2005,48.233
Turkmenistan,2006,49.373
Turkmenistan,2007,55.89
Turkmenistan,2008,56.667
Turkmenistan,2009,50.17
Turkmenistan,2000,37.466
Turkmenistan,2010,57.11
Turkmenistan,2012,64.534
Turkmenistan,2013,66.375
Turkmenistan,2014,68.033
Turkmenistan,2015,70.23
Turkmenistan,2016,70.164
Turkmenistan,2017,70.231
Turkmenistan,2018,70.447
Turkmenistan,2019,76.319
Turkmenistan,2020,75.338
Turkmenistan,1926,0.653
Turkmenistan,1999,37.606
Turkmenistan,1998,32.026
Turkmenistan,1997,30.556
Turkmenistan,1975,25.282
Turkmenistan,1976,26.252
Turkmenistan,1977,27.144
Turkmenistan,1978,28.082
Turkmenistan,1979,28.31
Turkmenistan,1980,29.409
Turkmenistan,1981,28.876
Turkmenistan,1982,29.42
Turkmenistan,1983,29.842
Turkmenistan,1984,30.111
Turkmenistan,1985,32.452
Turkmenistan,1986,35.74
Turkmenistan,1987,36.343
Turkmenistan,1988,37.104
Turkmenistan,1989,37.575
Turkmenistan,1990,31.365
Turkmenistan,1992,31.994
Turkmenistan,1993,27.516
Turkmenistan,1994,33.443
Turkmenistan,1995,33.934
Turkmenistan,1996,30.605
Turkmenistan,1973,23.13
Turkmenistan,2011,62.183
Turkmenistan,1925,0.451
Turkmenistan,1923,0.383
Turkmenistan,1854,0.0026
Turkmenistan,1855,0.003
Turkmenistan,1856,0.0033333333333333
Turkmenistan,1857,0.0036666666666666
Turkmenistan,1858,0.004
Turkmenistan,1859,0.004
Turkmenistan,1860,0.006
Turkmenistan,1861,0.007
Turkmenistan,1862,0.007
Turkmenistan,1853,0.0022
Turkmenistan,1863,0.007
Turkmenistan,1865,0.007
Turkmenistan,1866,0.023
Turkmenistan,1867,0.027
Turkmenistan,1868,0.022
Turkmenistan,1869,0.03
Turkmenistan,1870,0.033
Turkmenistan,1871,0.044
Turkmenistan,1872,0.045
Turkmenistan,1873,0.043
Turkmenistan,1864,0.008
Turkmenistan,1874,0.052
Turkmenistan,1852,0.0018
Turkmenistan,1850,0.001
Turkmenistan,1830,0.0
Turkmenistan,1831,0.0
Turkmenistan,1832,0.0
Turkmenistan,1833,0.0
Turkmenistan,1834,5.882352941176471e-05
Turkmenistan,1835,0.0001176470588235
Turkmenistan,1836,0.0001764705882352
Turkmenistan,1837,0.000235294117647
Turkmenistan,1838,0.0002941176470588
Turkmenistan,1851,0.0014
Turkmenistan,1839,0.0003529411764705
Turkmenistan,1841,0.0004705882352941
Turkmenistan,1842,0.0005294117647058
Turkmenistan,1843,0.0005882352941176
Turkmenistan,1844,0.0006470588235294
Turkmenistan,1845,0.0007058823529411
Turkmenistan,1846,0.0007647058823529
Turkmenistan,1847,0.0008235294117647
Turkmenistan,1848,0.0008823529411764
Turkmenistan,1849,0.0009411764705882
Turkmenistan,1840,0.0004117647058823
Turkmenistan,1875,0.059
Turkmenistan,1924,0.457
Turkmenistan,1877,0.075
Turkmenistan,1903,0.616
Turkmenistan,1904,0.686
Turkmenistan,1905,0.612
Turkmenistan,1906,0.698
Turkmenistan,1907,0.782
Turkmenistan,1908,0.787
Turkmenistan,1909,0.831
Turkmenistan,1876,0.074
Turkmenistan,1911,0.845
Turkmenistan,1902,0.63
Turkmenistan,1912,0.957
Turkmenistan,1914,0.938
Turkmenistan,1915,0.861
Turkmenistan,1916,0.918
Turkmenistan,1917,0.845
Turkmenistan,1918,0.337
Turkmenistan,1919,0.288
Turkmenistan,1920,0.262
Turkmenistan,1921,0.284
Turkmenistan,1922,0.347
Turkmenistan,1913,1.039
Turkmenistan,1901,0.652
Turkmenistan,1910,0.815
Turkmenistan,1899,0.561
Turkmenistan,1900,0.635
Turkmenistan,1879,0.101
Turkmenistan,1880,0.119
Turkmenistan,1881,0.125
Turkmenistan,1882,0.131
Turkmenistan,1883,0.15
Turkmenistan,1884,0.152
Turkmenistan,1885,0.166
Turkmenistan,1886,0.17
Turkmenistan,1887,0.18
Turkmenistan,1878,0.098
Turkmenistan,1889,0.202
Turkmenistan,1888,0.187
Turkmenistan,1897,0.431
Turkmenistan,1896,0.373
Turkmenistan,1895,0.366
Turkmenistan,1898,0.484
Turkmenistan,1893,0.313
Turkmenistan,1892,0.267
Turkmenistan,1891,0.252
Turkmenistan,1890,0.229
Turkmenistan,1894,0.319
Ukraine,1959,269.093
Ukraine,1952,152.583
Ukraine,1953,161.424
Ukraine,1954,176.304
Ukraine,1955,199.912
Ukraine,1956,219.172
Ukraine,1957,239.831
Ukraine,1958,255.968
Ukraine,1960,280.123
Ukraine,1966,387.013
Ukraine,1962,303.052
Ukraine,1963,324.965
Ukraine,1964,345.56
Ukraine,1965,366.521
Ukraine,1967,404.61
Ukraine,1968,415.91
Ukraine,1969,433.109
Ukraine,1970,455.567
Ukraine,1971,483.408
Ukraine,1961,288.822
Ukraine,1951,142.488
Ukraine,1927,18.605
Ukraine,1949,117.942
Ukraine,1972,508.601
Ukraine,1928,20.668
Ukraine,1929,22.259
Ukraine,1930,30.263
Ukraine,1931,36.356
Ukraine,1932,40.96
Ukraine,1933,45.775
Ukraine,1934,55.37
Ukraine,1935,62.675
Ukraine,1936,71.867
Ukraine,1937,73.488
Ukraine,1938,77.563
Ukraine,1939,78.514
Ukraine,1940,94.135
Ukraine,1941,82.698
Ukraine,1942,44.958
Ukraine,1943,46.92
Ukraine,1944,68.043
Ukraine,1946,80.967
Ukraine,1947,97.5
Ukraine,1948,103.752
Ukraine,1950,131.47
Ukraine,1973,530.038
Ukraine,1997,340.243
Ukraine,1975,578.272
Ukraine,2002,295.673
Ukraine,2003,307.017
Ukraine,2004,310.363
Ukraine,2005,313.118
Ukraine,2006,332.67
Ukraine,2007,336.364
Ukraine,2008,325.533
Ukraine,2009,277.294
Ukraine,2010,294.078
Ukraine,2001,303.559
Ukraine,2011,307.953
Ukraine,2013,297.25
Ukraine,2014,257.509
Ukraine,2015,223.822
Ukraine,2016,234.006
Ukraine,2017,223.085
Ukraine,2018,232.033
Ukraine,2019,222.579
Ukraine,2020,213.909
Ukraine,1926,14.964
Ukraine,2012,303.976
Ukraine,2000,285.337
Ukraine,1999,298.204
Ukraine,1998,328.579
Ukraine,1976,600.517
Ukraine,1977,620.894
Ukraine,1978,642.147
Ukraine,1979,647.476
Ukraine,1980,673.004
Ukraine,1981,659.953
Ukraine,1982,672.464
Ukraine,1983,681.926
Ukraine,1984,687.939
Ukraine,1985,742.189
Ukraine,1986,739.272
Ukraine,1987,733.237
Ukraine,1988,725.849
Ukraine,1989,682.617
Ukraine,1990,705.83
Ukraine,1991,632.537
Ukraine,1992,589.06
Ukraine,1993,510.2
Ukraine,1994,419.266
Ukraine,1995,389.865
Ukraine,1996,351.409
Ukraine,1974,550.16
Ukraine,1925,10.328
Ukraine,1945,72.043
Ukraine,1923,8.783
Ukraine,1855,0.067
Ukraine,1856,0.076
Ukraine,1857,0.085
Ukraine,1858,0.094
Ukraine,1859,0.099
Ukraine,1860,0.131
Ukraine,1861,0.167
Ukraine,1862,0.15
Ukraine,1863,0.157
Ukraine,1854,0.058
Ukraine,1864,0.177
Ukraine,1866,0.533
Ukraine,1867,0.612
Ukraine,1868,0.509
Ukraine,1869,0.691
Ukraine,1870,0.75
Ukraine,1871,1.012
Ukraine,1872,1.039
Ukraine,1873,0.975
Ukraine,1874,1.184
Ukraine,1865,0.169
Ukraine,1853,0.049
Ukraine,1852,0.04
Ukraine,1851,0.031
Ukraine,1924,10.464
Ukraine,1830,0.004
Ukraine,1831,0.004
Ukraine,1832,0.003
Ukraine,1833,0.004
Ukraine,1834,0.0050588235294117
Ukraine,1835,0.0061176470588235
Ukraine,1836,0.0071764705882352
Ukraine,1837,0.008235294117647
Ukraine,1838,0.0092941176470588
Ukraine,1839,0.0103529411764705
Ukraine,1840,0.0114117647058823
Ukraine,1841,0.0124705882352941
Ukraine,1842,0.0135294117647058
Ukraine,1843,0.0145882352941176
Ukraine,1845,0.0167058823529411
Ukraine,1846,0.0177647058823529
Ukraine,1847,0.0188235294117647
Ukraine,1848,0.0198823529411764
Ukraine,1849,0.0209411764705882
Ukraine,1850,0.022
Ukraine,1875,1.363
Ukraine,1876,1.692
Ukraine,1844,0.0156470588235294
Ukraine,1878,2.256
Ukraine,1903,14.126
Ukraine,1904,15.716
Ukraine,1905,14.029
Ukraine,1906,16.001
Ukraine,1907,17.923
Ukraine,1908,18.033
Ukraine,1909,19.036
Ukraine,1910,18.669
Ukraine,1911,19.355
Ukraine,1902,14.441
Ukraine,1912,21.925
Ukraine,1915,19.73
Ukraine,1916,21.029
Ukraine,1917,19.354
Ukraine,1918,7.718
Ukraine,1919,6.593
Ukraine,1920,6.012
Ukraine,1921,6.52
Ukraine,1877,1.727
Ukraine,1922,7.951
Ukraine,1913,23.818
Ukraine,1901,14.952
Ukraine,1914,21.496
Ukraine,1899,12.856
Ukraine,1880,2.716
Ukraine,1879,2.315
Ukraine,1900,14.564
Ukraine,1881,2.861
Ukraine,1882,3.013
Ukraine,1883,3.43
Ukraine,1884,3.482
Ukraine,1886,3.89
Ukraine,1887,4.116
Ukraine,1888,4.294
Ukraine,1889,4.637
Ukraine,1885,3.793
Ukraine,1891,5.782
Ukraine,1892,6.12
Ukraine,1893,7.174
Ukraine,1898,11.082
Ukraine,1894,7.306
Ukraine,1895,8.395
Ukraine,1896,8.546
Ukraine,1897,9.881
Ukraine,1890,5.251
United Kingdom,1933,392.155
United Kingdom,1932,395.9
United Kingdom,1931,412.212
United Kingdom,1930,441.074
United Kingdom,1929,460.674
United Kingdom,1927,466.735
United Kingdom,1928,437.64
United Kingdom,1926,246.371
United Kingdom,1925,449.657
United Kingdom,1923,454.893
United Kingdom,1934,423.204
United Kingdom,1924,475.983
United Kingdom,1922,428.223
United Kingdom,1935,429.107
United Kingdom,1945,417.624
United Kingdom,1937,468.131
United Kingdom,1951,545.253
United Kingdom,1950,500.792
United Kingdom,1921,319.805
United Kingdom,1949,485.109
United Kingdom,1948,475.563
United Kingdom,1947,461.269
United Kingdom,1936,453.796
United Kingdom,1946,436.128
United Kingdom,1943,454.82
United Kingdom,1942,468.9
United Kingdom,1941,469.652
United Kingdom,1940,475.144
United Kingdom,1939,452.456
United Kingdom,1938,448.94
United Kingdom,1944,442.025
United Kingdom,1920,470.751
United Kingdom,1898,386.878
United Kingdom,1918,466.849
United Kingdom,1888,333.168
United Kingdom,1952,528.706
United Kingdom,1889,345.024
United Kingdom,1890,353.023
United Kingdom,1891,360.472
United Kingdom,1892,353.008
United Kingdom,1893,316.211
United Kingdom,1894,362.102
United Kingdom,1895,365.55
United Kingdom,1896,375.981
United Kingdom,1897,385.969
United Kingdom,1899,414.552
United Kingdom,1900,419.741
United Kingdom,1901,410.701
United Kingdom,1919,456.131
United Kingdom,1902,426.64
United Kingdom,1904,431.993
United Kingdom,1905,437.672
United Kingdom,1906,453.35
United Kingdom,1907,473.568
United Kingdom,1908,461.964
United Kingdom,1909,466.086
United Kingdom,1910,469.732
United Kingdom,1911,481.351
United Kingdom,1912,455.886
United Kingdom,1913,498.322
United Kingdom,1914,483.183
United Kingdom,1915,489.481
United Kingdom,1916,507.072
United Kingdom,1917,501.169
United Kingdom,1903,429.985
United Kingdom,1953,540.211
United Kingdom,2001,576.314
United Kingdom,1955,576.952
United Kingdom,1991,608.431
United Kingdom,1992,592.884
United Kingdom,1993,578.635
United Kingdom,1994,574.641
United Kingdom,1995,566.568
United Kingdom,1996,588.188
United Kingdom,1997,562.333
United Kingdom,1998,567.6
United Kingdom,1999,561.109
United Kingdom,2000,567.585
United Kingdom,2002,560.066
United Kingdom,2003,571.472
United Kingdom,2004,572.904
United Kingdom,2005,569.962
United Kingdom,1990,600.344
United Kingdom,2006,567.572
United Kingdom,2008,544.498
United Kingdom,2009,493.895
United Kingdom,2010,511.632
United Kingdom,2011,469.454
United Kingdom,2012,487.517
United Kingdom,2013,477.387
United Kingdom,2014,438.541
United Kingdom,2015,422.34
United Kingdom,2016,399.337
United Kingdom,2017,387.565
United Kingdom,2018,381.89
United Kingdom,2019,369.01
United Kingdom,2020,329.579
United Kingdom,1887,320.442
United Kingdom,2007,559.236
United Kingdom,1989,581.576
United Kingdom,1988,570.294
United Kingdom,1987,571.668
United Kingdom,1956,574.324
United Kingdom,1957,570.714
United Kingdom,1958,556.316
United Kingdom,1959,546.606
United Kingdom,1960,584.02
United Kingdom,1961,588.615
United Kingdom,1962,592.931
United Kingdom,1963,603.386
United Kingdom,1964,607.866
United Kingdom,1965,622.112
United Kingdom,1966,618.075
United Kingdom,1967,592.057
United Kingdom,1968,606.488
United Kingdom,1969,628.383
United Kingdom,1970,652.577
United Kingdom,1971,660.388
United Kingdom,1972,648.026
United Kingdom,1986,568.554
United Kingdom,1985,559.627
United Kingdom,1984,529.108
United Kingdom,1983,545.485
United Kingdom,1982,548.24
United Kingdom,1981,560.554
United Kingdom,1954,553.01
United Kingdom,1980,579.035
United Kingdom,1978,604.714
United Kingdom,1977,604.362
United Kingdom,1976,598.526
United Kingdom,1975,603.247
United Kingdom,1974,617.184
United Kingdom,1973,659.577
United Kingdom,1979,644.513
United Kingdom,1886,312.429
United Kingdom,1797,23.541
United Kingdom,1884,319.098
United Kingdom,1784,16.858
United Kingdom,1785,16.865
United Kingdom,1786,19.148
United Kingdom,1787,19.155
United Kingdom,1788,19.159
United Kingdom,1789,19.166
United Kingdom,1790,19.174
United Kingdom,1791,21.416
United Kingdom,1792,21.423
United Kingdom,1793,21.431
United Kingdom,1794,21.434
United Kingdom,1795,21.442
United Kingdom,1796,22.413
United Kingdom,1798,24.516
United Kingdom,1783,16.854
United Kingdom,1799,25.798
United Kingdom,1801,26.711
United Kingdom,1802,26.85
United Kingdom,1803,30.191
United Kingdom,1804,30.331
United Kingdom,1805,31.463
United Kingdom,1806,33.251
United Kingdom,1807,33.258
United Kingdom,1808,33.269
United Kingdom,1809,33.28
United Kingdom,1810,33.291
United Kingdom,1811,35.563
United Kingdom,1812,36.937
United Kingdom,1813,37.376
United Kingdom,1814,38.087
United Kingdom,1800,26.634
United Kingdom,1815,38.923
United Kingdom,1782,16.847
United Kingdom,1780,15.055
United Kingdom,1750,9.351
United Kingdom,1751,9.351
United Kingdom,1752,9.354
United Kingdom,1753,9.354
United Kingdom,1754,9.358
United Kingdom,1755,9.362
United Kingdom,1756,10.006
United Kingdom,1757,10.01
United Kingdom,1758,10.014
United Kingdom,1759,10.017
United Kingdom,1760,10.017
United Kingdom,1761,10.974
United Kingdom,1885,315.291
United Kingdom,1763,10.981
United Kingdom,1781,16.843
United Kingdom,1764,10.985
United Kingdom,1766,12.26
United Kingdom,1767,12.263
United Kingdom,1768,12.267
United Kingdom,1769,12.271
United Kingdom,1770,12.274
United Kingdom,1771,13.612
United Kingdom,1772,13.615
United Kingdom,1773,13.619
United Kingdom,1774,13.623
United Kingdom,1775,13.626
United Kingdom,1776,15.037
United Kingdom,1777,15.041
United Kingdom,1778,15.044
United Kingdom,1779,15.048
United Kingdom,1765,10.988
United Kingdom,1816,41.436
United Kingdom,1762,10.977
United Kingdom,1818,42.022
United Kingdom,1853,115.599
United Kingdom,1854,139.302
United Kingdom,1855,130.442
United Kingdom,1856,140.375
United Kingdom,1857,137.862
United Kingdom,1858,135.114
United Kingdom,1859,150.011
United Kingdom,1860,167.95
United Kingdom,1861,175.048
United Kingdom,1862,169.471
United Kingdom,1863,180.225
United Kingdom,1864,193.91
United Kingdom,1865,205.488
United Kingdom,1866,211.732
United Kingdom,1867,217.374
United Kingdom,1868,213.219
United Kingdom,1869,223.706
United Kingdom,1817,41.923
United Kingdom,1883,327.73
United Kingdom,1882,314.965
United Kingdom,1881,312.312
United Kingdom,1880,297.125
United Kingdom,1879,272.646
United Kingdom,1852,116.24
United Kingdom,1878,270.975
United Kingdom,1875,271.488
United Kingdom,1874,257.187
United Kingdom,1873,264.658
United Kingdom,1872,254.989
United Kingdom,1871,242.037
United Kingdom,1870,228.494
United Kingdom,1876,271.019
United Kingdom,1851,116.654
United Kingdom,1877,275.899
United Kingdom,1849,116.006
United Kingdom,1819,42.338
United Kingdom,1850,122.605
United Kingdom,1820,42.528
United Kingdom,1821,42.872
United Kingdom,1822,44.521
United Kingdom,1824,49.083
United Kingdom,1825,49.592
United Kingdom,1826,50.146
United Kingdom,1827,52.23
United Kingdom,1828,52.589
United Kingdom,1829,53.337
United Kingdom,1830,67.865
United Kingdom,1831,65.765
United Kingdom,1832,65.589
United Kingdom,1833,65.494
United Kingdom,1823,46.874
United Kingdom,1835,65.263
United Kingdom,1834,65.538
United Kingdom,1846,95.693
United Kingdom,1845,99.987
United Kingdom,1848,109.286
United Kingdom,1843,89.094
United Kingdom,1842,85.371
United Kingdom,1844,93.472
United Kingdom,1847,103.548
United Kingdom,1840,80.96
United Kingdom,1839,77.779
United Kingdom,1838,75.812
United Kingdom,1837,73.771
United Kingdom,1841,81.839
United Kingdom,1836,76.446
United States,1950,2541.361
United States,1949,2164.747
United States,1948,2582.445
United States,1947,2485.752
United States,1942,2198.166
United States,1945,2359.495
United States,1943,2271.985
United States,1941,2043.496
United States,1951,2618.576
United States,1946,2257.404
United States,1944,2444.854
United States,1957,2835.606
United States,1953,2612.826
United States,1954,2489.314
United States,1955,2728.348
United States,1956,2859.82
United States,2020,4712.771
United States,1958,2746.937
United States,1959,2831.737
United States,1960,2897.138
United States,1961,2886.696
United States,1940,1874.914
United States,1962,2993.718
United States,1963,3126.294
United States,1952,2551.082
United States,1939,1670.854
United States,1924,1698.32
United States,1937,1792.546
United States,1913,1442.542
United States,1964,3264.111
United States,1914,1317.98
United States,1915,1367.697
United States,1916,1518.981
United States,1917,1670.971
United States,1918,1747.718
United States,1919,1479.159
United States,1920,1738.246
United States,1921,1423.669
United States,1922,1435.758
United States,1938,1515.693
United States,1923,1896.736
United States,1926,1905.959
United States,1927,1862.746
United States,1928,1830.87
United States,1929,1963.414
United States,1930,1744.828
United States,1931,1484.893
United States,1932,1257.773
United States,1933,1348.842
United States,1934,1436.196
United States,1935,1492.28
United States,1936,1713.35
United States,1925,1758.098
United States,1965,3399.342
United States,1998,5731.05
United States,1967,3705.254
United States,1996,5610.582
United States,1997,5686.465
United States,1999,5804.669
United States,2000,6010.508
United States,2001,5904.882
United States,2002,5946.771
United States,2003,6011.837
United States,2004,6114.007
United States,2005,6134.521
United States,2006,6051.668
United States,2007,6131.004
United States,1995,5421.502
United States,2008,5914.078
United States,2010,5675.786
United States,2011,5540.173
United States,2012,5338.698
United States,2013,5474.257
United States,2014,5522.807
United States,2015,5371.771
United States,2016,5248.024
United States,2017,5207.751
United States,2018,5375.491
United States,2019,5255.816
United States,1912,1343.565
United States,2009,5478.21
United States,1966,3571.209
United States,1994,5358.824
United States,1992,5167.481
United States,1968,3840.702
United States,1969,4034.926
United States,1970,4339.471
United States,1971,4365.247
United States,1972,4572.791
United States,1973,4784.823
United States,1974,4620.82
United States,1975,4478.038
United States,1976,4747.563
United States,1977,4889.398
United States,1978,4941.142
United States,1993,5267.343
United States,1979,5008.359
United States,1981,4686.172
United States,1982,4447.08
United States,1983,4429.187
United States,1984,4661.921
United States,1985,4652.383
United States,1986,4663.165
